"id";"game_image";"appid";"game_name";"release_date";"developer";"publisher";"genre";"price"
1336;"";209190;"Stealth Bastard Deluxe";"2012-11-28";"Curve Studios";"Curve Digital";"[1, 2]";6.99
1337;"";209230;"Sherlock Holmes and The Hound of The Baskervilles";"2012-04-23";"Waterlily Games";"Frogwares";"[9, 6]";6.99
1338;"";209330;"A Valley Without Wind";"2012-04-24";"Arcen Games, LLC";"Arcen Games, LLC";"[1, 2]";0.0
1339;"";209360;"All Zombies Must Die!: Scorepocalypse ";"2012-04-19";"Doublesix Games";"Doublesix Games";"[1, 2]";3.99
1340;"";209370;"Analogue: A Hate Story";"2012-04-27";"Love Conquers All Games";"Love Conquers All Games";"[2]";7.19
1341;"";209390;"Dungeonbowl - Knockout Edition";"2012-07-02";"Cyanide Studio";"Bigben Interactive";"[13, 3]";9.99
1342;"";209520;"Mini Motor Racing EVO";"2013-05-01";"The Binary Mill";"The Binary Mill";"[6, 8]";3.99
1343;"";209540;"Strike Suit Zero";"2013-01-23";"Born Ready Games Ltd.";"Born Ready Games";"[1, 7]";14.99
1344;"";209610;"Roller Coaster Rampage";"2012-06-19";"Pantera Entertainment";"Pantera Entertainment";"[6, 7]";6.99
1345;"";209630;"Magrunner: Dark Pulse";"2013-06-20";"Frogwares";"Frogwares";"[1, 9]";6.99
1346;"";209650;"Call of Duty®: Advanced Warfare - Gold Edition";"2014-11-03";"Sledgehammer Games;Raven Software";"Activision";"[1]";39.99
1347;"";209670;"Cortex Command";"2012-09-28";"Data Realms";"Data Realms, LLC";"[1, 3]";14.99
1348;"";209690;"Fieldrunners";"2012-05-24";"Subatomic Studios LLC";"Subatomic Studios LLC";"[3, 6]";3.99
1349;"";209730;"R.A.W. Realms of Ancient War";"2012-10-11";"Wizarbox";"Focus Home Interactive";"[1, 4]";11.99
1350;"";209750;"Cannon Fodder 3";"2012-08-06";"Burut CT";"Game Factory Interactive";"[1]";10.99
1351;"";209790;"Splice";"2012-06-13";"Cipher Prime Studios";"Cipher Prime Studios";"[2, 6]";6.99
1352;"";209830;"Lone Survivor: The Director's Cut";"2012-04-23";"Jasper Byrne";"Superflat Games";"[1, 7]";11.39
1353;"";209850;"Highborn";"2013-02-19";"Jet Set Games";"Jet Set Games";"[6, 3]";1.59
1354;"";209950;"Triple Town";"2012-12-06";"Spry Fox LLC";"Spry Fox LLC";"[6, 3]";6.99
1355;"";210170;"Spirits";"2012-09-04";"Spaces of Play";"Spaces of Play";"[1, 3]";2.89
1356;"";210230;"Nancy Drew®: Tomb of the Lost Queen";"2012-05-16";"HeR Interactive";"HeR Interactive";"[9]";14.99
1357;"";210770;"Sanctum 2";"2013-05-15";"Coffee Stain Studios";"Coffee Stain Publishing";"[1, 3]";11.39
1358;"";210870;"Cloudberry Kingdom™";"2013-08-02";"Pwnee Studios";"Ubisoft";"[2]";8.59
1359;"";210950;"Rune Classic";"2012-06-13";"Human Head Studios";"Human Head Studios";"[1, 9]";6.99
1360;"";210970;"The Witness";"2016-01-26";"Thekla, Inc.";"Thekla, Inc.";"[9, 2]";29.99
1361;"";211010;"Alien Shooter 2 Conscription";"2012-05-18";"Sigma Team Inc.";"Sigma Team Inc.";"[1, 4]";7.19
1362;"";211160;"Viking: Battle for Asgard";"2012-10-17";"Creative Assembly, PC Port - Hardlight";"SEGA";"[1, 9]";9.99
1363;"";211180;"Unmechanical";"2012-08-08";"Talawa Games";"Teotl Studios";"[9, 2]";6.99
1364;"";211260;"They Bleed Pixels";"2012-08-29";"Spooky Squid Games Inc.";"Spooky Squid Games Inc.";"[1, 2]";6.99
1365;"";211280;"Primal Fears";"2013-01-08";"DnS Development";"DnS Development";"[1, 2]";6.99
1366;"";211340;"Magical Diary: Horse Hall";"2012-05-31";"Hanako Games";"Hanako Games";"[9, 4]";10.99
1367;"";211360;"Offspring Fling!";"2012-05-11";"Kyle Pulver";"Kyle Pulver";"[9, 2]";4.99
1368;"";211400;"Deadlight";"2012-10-25";"Tequila Works, S.L.";"Microsoft Studios";"[1, 2]";9.99
1369;"";211440;"Adventures of Shuggy";"2012-06-13";"Smudged Cat Games Ltd";"Smudged Cat Games Ltd";"[2]";3.99
1370;"";211500;"RaceRoom Racing Experience";"2013-02-12";"Sector3 Studios";"Sector3 Studios;RaceRoom Entertainment AG";"[12, 13]";0.0
1371;"";211580;"Wanderlust: Rebirth";"2012-07-27";"Yeti Trunk";"Chucklefish";"[1, 4]";3.99
1372;"";211600;"Thief™ Gold";"2012-05-22";"Looking Glass Studios";"Square Enix";"[1, 7]";4.99
1373;"";211740;"Thief™ II: The Metal Age";"2012-05-22";"Looking Glass Studios";"Square Enix";"[1, 7]";4.99
1374;"";211780;"Conflict Desert Storm™";"2012-05-28";"Pivotal Games";"Square Enix";"[1]";4.99
1375;"";211800;"Dead Hungry Diner";"2012-05-16";"Black Market Games";"Black Market Games";"[6, 2]";3.99
1376;"";211820;"Starbound";"2016-07-22";"Chucklefish";"Chucklefish";"[1, 4]";11.99
1377;"";211900;"Conquest of Elysium 3";"2012-10-24";"Illwinter Game Design";"Illwinter Game Design";"[2, 3]";6.99
1378;"";211970;"Test Drive: Ferrari Racing Legends";"2012-12-10";"Slightly Mad Studios";"Evolved Games";"[8]";14.99
1379;"";212010;"Galaxy on Fire 2™ Full HD";"2012-08-21";"Fishlabs Entertainment GmbH";"bitComposer Games";"[1, 3]";5.59
1380;"";212030;"Kung Fu Strike - The Warrior's Rise";"2012-07-24";"Qooc Software";"Qooc Software";"[1, 2]";6.99
1381;"";212050;"Resonance";"2012-07-25";"XII Games";"Wadjet Eye Games";"[9, 2]";6.99
1382;"";212070;"Star Conflict";"2013-02-27";"Star Gem Inc.";"Gaijin Entertainment";"[1, 7]";0.0
1383;"";212110;"Sugar Cube: Bittersweet Factory";"2012-11-07";"Turtle Cream";"Turtle Cream";"[1, 2]";4.99
1384;"";212160;"Vindictus";"2012-06-22";"devCAT";"NEXON Korea Corp. & NEXON America Inc.";"[1, 4]";0.0
1385;"";212390;"Continent of the Ninth Seal";"2012-09-13";"Cloud 9 Studio";"Webzen";"[1, 4]";0.0
1386;"";212500;"The Lord of the Rings Online™";"2012-06-06";"Standing Stone Games, LLC";"Standing Stone Games, LLC";"[12, 4]";0.0
1387;"";212630;"Tom Clancy's Ghost Recon: Future Soldier™";"2012-06-27";"Ubisoft Paris;Red Storm Entertainment";"Ubisoft";"[1]";12.49
1388;"";212680;"FTL: Faster Than Light";"2012-09-14";"Subset Games";"Subset Games";"[2, 3]";6.99
1389;"";212700;"Party of Sin";"2012-12-13";"Crankshaft Games";"Crankshaft Games";"[1, 2]";4.79
1390;"";212780;"New Star Soccer 5";"2012-09-27";"New Star Games";"New Star Games";"[2, 13]";9.99
1391;"";212800;"Super Crate Box";"2012-08-29";"Vlambeer";"Vlambeer";"[1, 2]";0.0
1392;"";213030;"Penny Arcade's On the Rain-Slick Precipice of Darkness 3";"2012-06-25";"Zeboyd Games";"Penny Arcade, Inc.";"[2, 4]";1.69
1393;"";213330;"LEGO® Batman™ 2: DC Super Heroes";"2012-06-22";"TT Games";"Warner Bros. Interactive Entertainment ";"[1, 9]";14.99
1394;"";213350;"MDK2 HD";"2012-07-30";"Overhaul Games";"Interplay Inc.";"[1]";10.99
1395;"";213390;"Atooms to Moolecules Demo";"2012-04-06";"BitSits Games";"BitSits Games";"[2, 6]";0.0
1396;"";213610;"Sonic Adventure 2";"2012-11-19";"SEGA";"SEGA";"[1]";5.99
1397;"";213650;"Dwarfs - F2P";"2012-10-18";"Power of 2";"Tripwire Interactive";"[6, 3]";0.0
1398;"";213670;"South Park™: The Stick of Truth™";"2014-03-06";"Obsidian Entertainment";"Ubisoft";"[1, 4]";25.99
1399;"";213850;"Magic 2014 — Duels of the Planeswalkers";"2013-06-26";"Stainless Games";"Wizards of the Coast LLC";"[3]";6.99
1400;"";214100;"Rigonauts";"2012-08-07";"Engient, Inc";"Engient";"[3, 7]";6.99
1401;"";214130;"Aerofly FS 1 Flight Simulator";"2012-10-17";"IPACS";"IPACS";"[2, 7]";15.49
1402;"";214150;"Galactic Civilizations® I: Ultimate Edition";"2012-08-14";"Stardock Entertainment";"Stardock Entertainment";"[3]";6.99
1403;"";214170;"Divine Divinity";"2012-07-05";"Larian Studios";"Larian Studios";"[4]";4.79
1404;"";214250;"I Am Alive";"2012-09-06";"Ubisoft  Shanghaï";"Ubisoft";"[1, 9]";12.49
1405;"";214340;"Deponia";"2012-08-06";"Daedalic Entertainment";"Daedalic Entertainment";"[9, 2]";6.99
1406;"";214360;"Tower Wars";"2012-08-14";"SuperVillain Studios";"SuperVillain Studios";"[1, 3]";5.59
1407;"";214420;"Gear Up";"2015-01-28";"Doctor Entertainment AB";"Doctor Entertainment AB";"[1, 2]";0.0
1408;"";214490;"Alien: Isolation";"2014-10-06";"Creative Assembly;Feral Interactive (Mac);Feral Interactive (Linux)";"SEGA;Feral Interactive (Mac);Feral Interactive (Linux)";"[1]";29.99
1409;"";214550;"Eets Munchies";"2014-03-11";"Klei Entertainment";"Klei Entertainment";"[6, 3]";4.99
1410;"";214570;"ETHER VAPOR Remaster";"2012-09-27";"Edelweiss";"Nyu Media";"[1]";5.59
1411;"";214590;"Fairy Bloom Freesia";"2012-10-17";"Edelweiss";"Nyu Media";"[1, 2]";5.59
1412;"";214610;"Cherry Tree High Comedy Club";"2012-11-08";"773";"Nyu Media";"[9, 2]";5.59
1413;"";214630;"Call of Duty: Black Ops - Mac Edition";"2012-09-27";"Aspyr";"Aspyr ";"[1]";15.49
1414;"";214700;"Thirty Flights of Loving";"2012-08-20";"Blendo Games";"Blendo Games";"[9, 2]";3.99
1415;"";214730;"Space Rangers HD: A War Apart";"2013-10-17";"SNK Games;Elemental Games;Katauri Interactive";"1C Entertainment";"[1, 3]";11.99
1416;"";214770;"Guacamelee! Gold Edition";"2013-08-08";"DrinkBox Studios";"DrinkBox Studios";"[1, 2]";9.99
1417;"";214790;"The Basement Collection";"2012-08-31";"Edmund McMillen;Tyler Glaiel";"Edmund McMillen";"[9, 3]";2.99
1418;"";214830;"Half Minute Hero: Super Mega Neo Climax Ultimate Boy";"2012-09-27";"Opus";"Marvelous";"[1, 4]";6.99
1419;"";214870;"Painkiller Hell & Damnation";"2012-10-31";"The Farm 51";"THQ Nordic";"[1]";17.99
1420;"";214910;"Air Conflicts: Pacific Carriers";"2012-09-21";"Games Farm;3Division";"Games Farm";"[1, 7]";7.19
1421;"";214950;"Total War™: ROME II - Emperor Edition";"2013-09-02";"CREATIVE ASSEMBLY";"SEGA";"[3]";29.99
1422;"";214970;"Intrusion 2";"2012-09-11";"Aleksey Abramenko";"Aleksey Abramenko";"[1, 2]";6.49
1423;"";215080;"WAKFU";"2014-09-18";"Ankama Studio";"Ankama Games";"[9, 3]";0.0
1424;"";215160;"The Book of Unwritten Tales";"2012-07-31";"KING Art";"THQ Nordic";"[9]";17.99
1425;"";215280;"Secret World Legends";"2017-07-31";"Funcom";"Funcom";"[1, 4]";0.0
1426;"";215390;"Damage Inc. Pacific Squadron WWII";"2012-08-28";"Trickstar Games";"Mad Catz";"[1, 7]";29.99
1427;"";215470;"Primal Carnage";"2012-10-29";"Lukewarm Media";"Reverb Triple XP;Circle 5";"[1, 2]";5.59
1428;"";215510;"Rocketbirds: Hardboiled Chicken";"2012-10-15";"Ratloop Asia";"Reverb Publishing";"[9, 2]";3.99
1429;"";215530;"The Incredible Adventures of Van Helsing";"2013-05-22";"NeocoreGames";"NeocoreGames";"[1, 4]";10.99
1430;"";215550;"Zombie Playground™";"2016-10-31";"stealth.gg";"stealth.gg";"[10, 4]";6.99
1431;"";215630;"Demonicon";"2013-10-24";"Noumena Studios";"Kalypso Media Digital";"[1, 4]";6.99
1432;"";215670;"Home";"2012-08-31";"Benjamin Rivers Inc.";"Benjamin Rivers Inc.";"[9, 2]";1.99
1433;"";215690;"Zeno Clash 2";"2013-04-30";"ACE Team";"SEGA";"[1, 2]";10.99
1434;"";215710;" Fieldrunners 2";"2013-01-10";"Subatomic Studios LLC";"Subatomic Studios LLC";"[1, 6]";6.99
1435;"";215770;"Shad'O";"2012-09-04";"Okugi Studio";"Okugi Sudio";"[1, 3]";3.99
1436;"";215790;"Dream Pinball 3D";"2012-09-19";"ASK Homework";"Topware Interactive ACE";"[6, 7]";4.99
1437;"";215830;"Closers";"2018-02-06";"Naddic Games";"En Masse Entertainment";"[1, 4]";0.0
1438;"";215870;"Dungeon-Party";"2013-03-13";"Cyanide Studio";"Bigben Interactive";"[12, 15]";0.0
1439;"";215930;"Jagged Alliance 2 - Wildfire";"2012-11-16";"I-deal Games";"Topware Interactive";"[4, 3]";4.99
1440;"";216090;"Go Home Dinosaurs!";"2013-03-14";"Fire Hose Games";"Fire hose Games";"[6, 3]";6.99
1441;"";216110;"Tiny Troopers";"2012-08-24";"Kukouri";"Iceberg Interactive";"[1, 3]";3.99
1442;"";216130;"Gemini Wars";"2012-11-02";"Camel101 LLC";"Camel101 LLC";"[2, 3]";10.99
1443;"";216150;"MapleStory";"2012-08-09";"Nexon";"Nexon America Inc.";"[6, 4]";0.0
1444;"";216210;"Secret Files 3";"2012-09-13";"Animation Arts";"Deep Silver";"[9]";7.99
1445;"";216260;"Don Bradman Cricket 14";"2014-06-25";"Big Ant Studios";"Big Ant Studios";"[2, 13]";15.49
1446;"";216290;"Gateways";"2012-09-13";"Smudged Cat Games Ltd";"Smudged Cat Games Ltd";"[2]";3.99
1447;"";216670;"Great Big War Game";"2012-08-28";"Rubicon Development";"Rubicon Development";"[2, 3]";4.99
1448;"";216890;"Blood Bowl: Chaos Edition";"2012-10-11";"Cyanide Studios";"Focus Home Interactive";"[13, 3]";11.99
1449;"";216910;"Of Orcs And Men";"2012-10-11";"Cyanide Studio - Spiders Studios";"Focus Home Interactive";"[1, 4]";10.99
1450;"";216930;"Luxor: Amun Rising HD";"2012-09-03";"MumboJumbo";"MumboJumbo";"[6]";6.99
1451;"";217120;"Waves 2";"2015-12-16";"Squid In A Box Ltd";"Squid In A Box Ltd";"[1, 23]";6.99
1452;"";217140;"Rise of the Triad";"2013-07-31";"Slipgate Ironworks™";"Apogee Software";"[1]";10.99
1453;"";217200;"Worms Armageddon";"2013-03-19";"Team17 Digital Ltd";"Team17 Digital Ltd";"[3]";10.99
1454;"";217270;"Karateka";"2012-12-03";"Liquid Entertainment";"DotEmu";"[1, 2]";2.89
1455;"";217290;"Din's Curse";"2012-08-22";"Soldak Entertainment";"Soldak Entertainment";"[1, 4]";6.99
1456;"";217690;"Anna - Extended Edition";"2013-04-12";"Dreampainters";"Kalypso Media Digital";"[9, 2]";7.99
1457;"";217750;"Age of Conan: Unchained";"2013-02-22";"Funcom";"Funcom";"[1, 4]";0.0
1458;"";217790;"Dogfight 1942";"2012-09-21";"City Interactive";"CI Games";"[7]";6.99
1459;"";217920;"Alien Rage - Unlimited";"2013-09-24";"CI Games";"CI Games";"[1]";14.99
1460;"";218020;"Nethergate: Resurrection";"2012-10-05";"Spiderweb Software";"Spiderweb Software";"[3, 2]";3.99
1461;"";218040;"Democracy 2";"2012-10-11";"Positech Games";"Positech Games";"[2, 3]";14.99
1462;"";218060;"BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien";"2013-02-26";"Gaijin Games";"Gaijin Games";"[1, 2]";10.99
1463;"";218090;"Unity of Command: Stalingrad Campaign";"2012-10-17";"2x2 Games";"2x2 Games";"[2, 3]";14.99
1464;"";218230;"PlanetSide 2";"2012-11-20";"Daybreak Game Company";"Daybreak Game Company";"[1, 15]";0.0
1465;"";218410;"Defender's Quest: Valley of the Forgotten (DX edition)";"2012-10-30";"Level Up Labs, LLC";"Level Up Labs";"[2, 3]";10.99
1466;"";218510;"Planets Under Attack";"2012-09-27";"Targem Games";"Topware Interactive";"[2, 3]";6.99
1467;"";218620;"PAYDAY 2";"2013-08-13";"OVERKILL - a Starbreeze Studio.";"Starbreeze Publishing AB";"[1, 4]";7.49
1468;"";218640;"Lucius";"2012-10-26";"Shiver Games";"Shiver Games";"[10, 2]";6.99
1469;"";218660;"iBomber Attack";"2012-11-01";"Cobra Mobile";"Cobra Mobile";"[1, 2]";4.99
1470;"";218680;"Scribblenauts Unlimited";"2013-02-15";"5th Cell Media";"Warner Bros. Interactive Entertainment";"[9, 3]";14.99
1471;"";218700;"Angelica Weaver: Catch Me When You Can";"2013-01-07";"MumboJumbo";"MumboJumbo";"[9, 6]";9.99
1472;"";218740;"Pid";"2012-10-31";"Might and Delight";"Might and Delight";"[9, 2]";6.99
1473;"";218820;"Mercenary Kings: Reloaded Edition";"2014-03-25";"Tribute Games Inc.";"Tribute Games Inc.";"[1, 4]";14.99
1474;"";219070;"Miner Wars Arena";"2012-08-28";"Keen Software House";"Keen Software House";"[1, 2]";3.99
1475;"";219150;"Hotline Miami";"2012-10-23";"Dennaton Games";"Devolver Digital";"[1, 2]";6.99
1476;"";219190;"Ultratron";"2013-03-18";"Puppygames";"Puppygames";"[1, 2]";7.19
1477;"";219200;"Droid Assault";"2013-01-09";"Puppygames";"Puppygames";"[1, 2]";7.19
1478;"";219340;"The Banner Saga: Factions";"2013-02-25";"Stoic";"Versus Evil";"[12, 3]";0.0
1479;"";219640;"Chivalry: Medieval Warfare";"2012-10-16";"Torn Banner Studios";"Torn Banner Studios";"[1, 2]";18.99
1480;"";219680;"Proteus";"2013-01-30";"Ed Key and David Kanaga";"Twisted Tree";"[9, 2]";6.99
1481;"";219700;"Dogs of War Online";"2014-02-04";"Cyanide Studio";"Bigben Interactive";"[12, 3]";0.0
1482;"";219760;"Beyond Divinity";"2012-10-29";"Larian Studios";"Larian Studios";"[4]";4.79
1483;"";219780;"Divinity II: Developer's Cut";"2012-10-29";"Larian Studios";"Larian Studios;Focus Home Interactive";"[4]";14.99
1484;"";219830;"King Arthur's Gold";"2013-11-05";"Transhuman Design";"Transhuman Design";"[1, 2]";0.0
1485;"";219890;"Antichamber";"2013-01-31";"Alexander Bruce";"Demruth";"[9, 2]";14.99
1486;"";219910;"Edna & Harvey: Harvey's New Eyes";"2012-10-16";"Daedalic Entertainment";"Daedalic Entertainment";"[9, 2]";15.99
1487;"";219950;"NiGHTS Into Dreams";"2012-12-17";"SEGA";"SEGA";"[9]";5.59
1488;"";219990;"Grim Dawn";"2016-02-25";"Crate Entertainment";"Crate Entertainment";"[1, 4]";19.99
1489;"";220090;"The Journey Down: Chapter One";"2013-01-09";"SkyGoblin";"SkyGoblin";"[9, 2]";5.99
1490;"";220160;"Trials Evolution: Gold Edition";"2013-03-21";"Redlynx Ltd;Ubisoft  Shanghaï";"Ubisoft";"[1, 8]";16.99
1491;"";220200;"Kerbal Space Program";"2015-04-27";"Squad";"Private Division ";"[2, 7]";29.99
1492;"";220240;"Far Cry 3";"2012-11-28";"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai";"Ubisoft";"[1, 9]";16.99
1493;"";220260;"Farming Simulator 2013 Titanium Edition";"2013-10-09";"Giants Software";"Giants Software";"[6, 7]";11.39
1494;"";220420;"Nancy Drew®: The Deadly Device";"2012-10-23";"HeR Interactive, Inc.";"HeR Interactive";"[9]";15.49
1495;"";220440;"DmC: Devil May Cry";"2013-01-24";"Ninja Theory";"Capcom";"[1, 9]";23.99
1496;"";220460;"Cargo Commander";"2012-11-01";"Serious Brew";"Missing Link Games";"[1, 2]";2.09
1497;"";220660;"StarDrive";"2013-04-26";"Zero Sum Games";"Iceberg Interactive";"[2, 3]";22.99
1498;"";220700;"RPG Maker VX Ace";"2012-12-10";"KADOKAWA";"Degica";"[17, 19]";52.99
1499;"";220740;"Chaos on Deponia";"2012-11-06";"Daedalic Entertainment";"Daedalic Entertainment";"[9, 2]";15.99
1500;"";220780;"Thomas Was Alone";"2012-11-12";"Bithell Games";"Bithell Games";"[2]";5.99
1501;"";220820;"Zombie Driver HD";"2012-10-17";"Exor Studios";"Exor Studios";"[10, 8]";6.99
1502;"";220860;"McPixel";"2012-09-25";"Sos Sosowski";"Sos Sosowski";"[1, 2]";2.99
1503;"";220900;"Jack Lumber";"2013-04-30";"Owlchemy Labs";"Owlchemy Labs";"[1, 3]";3.99
1504;"";221020;"Towns";"2012-11-07";"Xavi Canal, Ben Palgi";"SMP";"[2, 3]";9.99
1505;"";221040;"Resident Evil 6 / Biohazard 6";"2013-03-21";"Capcom";"Capcom";"[1, 9]";19.99
1506;"";221100;"DayZ";"2018-12-13";"Bohemia Interactive";"Bohemia Interactive";"[1, 15]";33.99
1507;"";221180;"Eufloria HD";"2014-10-14";"Rudolf Kremers & Alex May;Tuna";"Omni Systems";"[2, 3]";10.99
1508;"";221260;"Little Inferno";"2012-11-19";"Tomorrow Corporation";"Tomorrow Corporation";"[9, 2]";6.99
1509;"";221380;"Age of Empires II HD";"2013-04-09";"Skybox Labs;Hidden Path Entertainment;Ensemble Studios;Forgotten Empires";"Microsoft Studios";"[3]";14.99
1510;"";221540;"DG2: Defense Grid 2";"2014-09-23";"Hidden Path Entertainment";"505 Games";"[2, 3]";10.99
1511;"";221640;"Super Hexagon";"2012-11-27";"Terry Cavanagh";"Terry Cavanagh";"[1, 2]";1.99
1512;"";221680;"Rocksmith® 2014 Edition - Remastered";"2016-10-04";"Ubisoft - San Francisco";"Ubisoft";"[6, 7]";25.99
1513;"";221810;"The Cave";"2013-01-23";"Double Fine Productions";"Double Fine Productions";"[9]";9.99
1514;"";221830;"The Book of Unwritten Tales: The Critter Chronicles";"2012-12-05";"KING Art";"THQ Nordic";"[9, 2]";17.99
1515;"";221910;"The Stanley Parable";"2013-10-17";"Galactic Cafe";"Galactic Cafe";"[9, 2]";9.99
1516;"";222140;"Puddle";"2012-11-09";"Neko Entertainment";"Neko Entertainment";"[1, 7]";5.59
1517;"";222180;"Mushroom Men: Truffle Trouble";"2015-03-10";"Red Fly Studio";"Red Fly Studio";"[1, 2]";1.99
1518;"";222420;"THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION";"2014-12-16";"SNK CORPORATION;Code Mystics";"SNK CORPORATION";"[1]";10.99
1519;"";222440;"THE KING OF FIGHTERS 2002 UNLIMITED MATCH";"2015-02-27";"SNK CORPORATION;Code Mystics";"SNK CORPORATION";"[1]";10.99
1520;"";222480;"Resident Evil Revelations / Biohazard Revelations";"2013-05-23";"Capcom";"Capcom";"[1, 9]";23.99
1521;"";222500;"Rail Adventures - VR Tech Demo";"2016-08-25";"exosyphen studios";"exosyphen studios";"[1, 8]";0.0
1522;"";222520;"Champions of Regnum";"2013-02-27";"NGD Studios";"NGD Studios";"[12, 4]";0.0
1523;"";222640;"Aarklash: Legacy";"2013-09-12";"Cyanide Studio";"Bigben Interactive";"[9, 3]";12.39
1524;"";222730;"Reus";"2013-05-16";"Abbey Games";"Abbey Games";"[2, 3]";6.99
1525;"";222750;"Wargame: Airland Battle";"2013-05-29";"Eugen Systems";"Eugen Systems";"[3]";14.99
1526;"";222880;"Insurgency";"2014-01-22";"New World Interactive";"New World Interactive";"[1, 3]";6.99
1527;"";222940;"THE KING OF FIGHTERS XIII STEAM EDITION";"2013-09-13";"SNK CORPORATION";"SNK CORPORATION";"[1]";14.99
1528;"";222980;"Dead Pixels";"2012-12-07";"CSR-Studios";"CSR-Studios";"[1, 4]";1.99
1529;"";223000;"7 Wonders: Ancient Alien Makeover";"2012-10-24";"MumboJumbo";"MumboJumbo";"[3, 6]";6.99
1530;"";223100;"Homefront®: The Revolution";"2016-05-19";"Dambuster Studios";"Deep Silver";"[10, 9]";24.99
1531;"";223220;"Giana Sisters: Twisted Dreams";"2012-10-22";"Black Forest Games";"HandyGames;Black Forest Games";"[1, 2]";10.99
1532;"";223280;"Cut the Rope";"2013-03-22";"Zeptolab UK Limited";"Zeptolab UK Limited";"[2, 6]";3.99
1533;"";223330;"Sea Dogs: To Each His Own - Pirate Open World RPG";"2012-12-01";"BlackMark Studio";"Akella";"[4]";10.99
1534;"";223410;"Perpetuum";"2014-10-17";"Avatar Creations";"Gamestorm Ltd";"[2, 4]";3.99
1535;"";223430;"Miner Wars 2081";"2012-11-28";"Keen Software House";"Keen Software House";"[1, 7]";3.99
1536;"";223450;"Dyad";"2013-04-24";"][ Games Inc";"Shawn McGrath";"[1, 8]";11.99
1537;"";223470;"POSTAL 2";"2012-11-02";"Running With Scissors";"Running With Scissors";"[1, 2]";6.99
1538;"";223490;"Blockscape";"2014-07-03";"ioneo";"ioneo";"[6, 23]";6.99
1539;"";223510;"Miasmata";"2012-11-28";"IonFx";"IonFX Studios";"[1, 2]";11.99
1540;"";223710;"Cry of Fear";"2013-04-25";"Team Psykskallar";"Team Psykskallar";"[1, 2]";0.0
1541;"";223730;"Fly'N";"2012-11-09";"Ankama Games";"Ankama Games";"[1, 2]";7.49
1542;"";223750;"DCS World Steam Edition";"2013-08-02";"Eagle Dynamics SA";"The Fighter Collection";"[12, 7]";0.0
1543;"";223810;"Ys I & II Chronicles+";"2013-02-14";"Nihon Falcom";"XSEED Games";"[1, 4]";9.99
